ID_ENCUESTA;ID_VEHICULO;TIPOVEHICULO;COMBUSTIBLE;MUNICIPIO_MATRICULA;PERTENECE_VEHICULO;PERSONA_DUENOVEHICULO;EXENTO_PICOYPLACA;RAZON_EXENTO;DONDE_GUARDAVEHICULO;VALOR_PARQUEO
20933884;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20933884;2;Moto;Solo gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20933885;1;Automovil;Electrico y gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20933893;1;Automovil;Solo gasolina;CHIA;S;N;N;vacio;Garaje/parqueadero propio;
20933899;1;Moto;Solo gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20934483;1;Automovil;Solo gasolina;214;S;S;N;vacio;Garaje/parqueadero propio;
20934483;2;Campero;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
20935463;1;Otro;Electrico y gasolina;0;S;;S;vacio;Garaje/parqueadero propio;
20935493;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20936930;1;Automovil;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
20936931;1;Automovil;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
20936932;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
20937169;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20937174;1;Automovil;Solo gasolina;110001;S;S;N;vacio;Garaje/parqueadero propio;
20939219;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20939491;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20940020;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
20940021;1;Automovil;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
20940152;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20940152;2;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20940423;2;Moto;Solo gasolina;CHIA;S;;S;Transporte especial;Garaje/parqueadero propio;
20940667;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20940668;1;Automovil;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
20941087;1;Automovil;Solo gasolina;CHIA;S;S;N;vacio;Garaje/parqueadero propio;
20941135;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
20941711;1;Moto;Solo gasolina;110001;S;S;S;Transporte especial;Garaje/parqueadero propio;
20941898;1;Moto;Solo gasolina;CHIA;S;N;S;;Garaje/parqueadero propio;
20942044;1;Automovil;Solo gasolina;CHIA;S;N;N;vacio;Garaje/parqueadero propio;
20942379;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20942382;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20942383;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
20942738;1;Moto;Solo gasolina;CHIA;S;;S;Transporte especial;Garaje/parqueadero propio;
20943004;1;Moto;Solo gasolina;CHIA;S;S;S;;Garaje/parqueadero propio;
20943004;2;Moto;Solo gasolina;CHIA;S;N;S;;Garaje/parqueadero propio;
20975007;1;Moto;Solo gasolina;SIPAQUIRA;S;S;S;Transporte especial;Garaje/parqueadero propio;
20975009;1;Moto;Solo gasolina;CHIA;S;S;S;Transporte especial;Garaje/parqueadero propio;
20975010;1;Moto;Solo gasolina;SIPAQUIRA;S;N;S;Transporte especial;Garaje/parqueadero propio;
20975011;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
20994391;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
20996623;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21529791;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21532597;1;Automovil;Solo gasolina;BOGOTA;;;N;vacio;Garaje/parqueadero propio;
21535156;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21535157;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21535157;2;Moto;Solo gasolina;MANIZALEZ;S;;S;;Garaje/parqueadero propio;
21543818;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21544489;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21544564;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21544564;2;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21548508;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21548508;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21548509;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21548509;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21548509;3;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21548511;1;Automovil;Solo gasolina;BOGOTA;S;S;S;Discapacidad fisica;Garaje/parqueadero propio;
21548512;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21548513;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21548514;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21549924;1;Pick Up;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21564951;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21565887;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21565888;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21566177;2;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
21566177;3;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
21566177;4;Moto;Solo gasolina;ROSALES;S;S;S;;Garaje/parqueadero propio;
21573086;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21574066;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21574067;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574068;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574068;2;Campero;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574068;3;Campero;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574069;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574069;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21574070;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574071;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21574071;2;Campero;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574071;3;Campero;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574072;1;Campero;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21574072;2;Campero;Diesel;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21574943;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21580964;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21580967;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21580968;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21580970;1;Automovil;Solo gasolina;CALI;S;;N;vacio;Garaje/parqueadero propio;
21580973;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21585738;1;Moto;Solo gasolina;COLOMBIA;S;;N;vacio;Garaje/parqueadero propio;
21585739;1;Moto;Solo gasolina;COLOMBIA;S;N;N;vacio;Garaje/parqueadero propio;
21585740;1;Automovil;Solo gasolina;1;S;S;N;vacio;Garaje/parqueadero propio;
21591235;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
21601083;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21601086;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21601087;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21601089;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21601090;1;Automovil;Solo gasolina;NEIVA;S;S;S;Discapacidad fisica;Garaje/parqueadero propio;
21601091;1;Automovil;Solo gasolina;BUCARAMANGA;S;S;N;vacio;Garaje/parqueadero propio;
21604819;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21606301;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21606899;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21618536;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21619961;1;Automovil;Solo gasolina;473;S;S;N;vacio;Garaje/parqueadero propio;
21627709;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21628866;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21639701;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21640588;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21640590;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21640591;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
21641065;1;Campero;Solo gasolina;1BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21655548;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21655550;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21655553;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21655556;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21655562;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21665443;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21672610;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21672846;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21673071;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21673073;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21673074;1;Automovil;Solo gasolina;CALI;S;S;N;vacio;Garaje/parqueadero propio;
21674048;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21674130;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21675084;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21675084;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21675085;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21675087;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21675088;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21675088;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21675089;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21680043;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21706990;1;Automovil;Solo gasolina;11101;S;S;N;vacio;Garaje/parqueadero propio;
21706991;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21706992;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21706993;1;Automovil;Solo gasolina;1101;S;N;N;vacio;Garaje/parqueadero propio;
21706994;1;Automovil;Solo gasolina;1101;S;S;N;vacio;Garaje/parqueadero propio;
21706995;1;Automovil;Solo gasolina;11101;S;S;N;vacio;Garaje/parqueadero propio;
21707457;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21707695;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
21707971;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21721372;1;Moto;Solo gasolina;FUNZA;S;N;N;vacio;Garaje/parqueadero propio;
21738231;1;Automovil;GNV y gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21739152;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21739156;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21752572;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
21752585;1;Camion;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21752680;1;Moto;Solo gasolina;FUNZA;S;S;S;;Garaje/parqueadero propio;
21752682;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21753017;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21753020;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21753634;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21754764;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21755615;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21755616;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21755623;1;Automovil;Solo gasolina;COTA;S;S;N;vacio;Garaje/parqueadero propio;
21755625;1;Automovil;Solo gasolina;BARRANQUILLA;S;S;N;vacio;Garaje/parqueadero propio;
21769437;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21769438;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21769439;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21769439;2;Automovil;Solo gasolina;RESTREPOMETA;S;S;N;vacio;Garaje/parqueadero propio;
21769714;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
21772664;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21772807;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
21773344;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21773347;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21773349;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
21774570;1;Automovil;Solo gasolina;COTA;S;S;N;vacio;Garaje/parqueadero propio;
21774571;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
21774574;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
21786674;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22010660;2;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22010662;2;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
22010663;1;Moto;Solo gasolina;DOS QUEBRADAS;S;S;S;;Garaje/parqueadero propio;
22020026;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22020028;1;Moto;Solo gasolina;FUNZA;S;S;N;vacio;Garaje/parqueadero propio;
22020028;2;Otro;Solo gasolina;FUNZA;S;;N;vacio;Garaje/parqueadero propio;
22026514;1;Automovil;Solo gasolina;ZIPAQUIRA;S;S;N;vacio;Garaje/parqueadero propio;
22026516;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22026517;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22026880;1;Campero;Solo gasolina;BOGOTA;S;S;S;Transporte especial;Garaje/parqueadero propio;
22026881;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22026881;2;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
22026882;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22029214;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22029214;2;Moto;Solo gasolina;VILLAVICENCIO;S;S;N;vacio;Garaje/parqueadero propio;
22029215;1;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22029216;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22033348;1;Automovil;Solo gasolina;11 001;S;S;N;vacio;Garaje/parqueadero propio;
22033821;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22037989;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22037989;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22039153;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22039352;1;Automovil;Solo gasolina;BUCARAMANGA;S;;N;vacio;Garaje/parqueadero propio;
22039541;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22041652;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
22042534;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22044071;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22044072;1;Taxi;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22044678;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22045097;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22045097;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22045436;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22045680;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22045681;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22045682;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22045683;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22046559;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22046565;1;Automovil;Solo gasolina;MEDELLIN;S;S;N;vacio;Garaje/parqueadero propio;
22046567;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
22046573;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22046933;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22046957;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22048749;1;Moto;Solo gasolina;BTA;S;N;S;;Garaje/parqueadero propio;
22048761;1;Automovil;Solo gasolina;175;S;S;N;vacio;Garaje/parqueadero propio;
22048761;2;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
22048763;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22049761;2;Moto;Solo gasolina;473;S;S;N;vacio;Garaje/parqueadero propio;
22062092;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22062093;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22062406;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22062408;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22062411;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22064007;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22065621;1;Moto;Solo gasolina;VILLAVICENCIO;S;S;N;vacio;Garaje/parqueadero propio;
22067352;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22068777;1;Automovil;Solo gasolina;BELLO;S;S;N;vacio;Garaje/parqueadero propio;
22069554;1;Automovil;Solo gasolina;COTA;S;S;N;vacio;Garaje/parqueadero propio;
22069554;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22069904;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22070565;1;Moto;Solo gasolina;MOSQUERA;S;S;N;vacio;Garaje/parqueadero propio;
22072159;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22072232;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22072232;2;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22072599;1;Automovil;Solo gasolina;ROSALES CUNDINAMARCA;S;S;N;vacio;Garaje/parqueadero propio;
22072983;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22074767;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22077591;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22077730;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22077959;1;Automovil;Solo gasolina;110 01;S;S;N;vacio;Garaje/parqueadero propio;
22078370;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22078474;2;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22078677;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22079380;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22079380;2;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22079495;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
22079663;1;Moto;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22080216;1;Campero;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22080217;1;Automovil;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22080227;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22080230;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22080231;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22080385;1;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22081078;1;Moto;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22082011;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22082011;2;Moto;Solo gasolina;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22082865;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22082866;1;Moto;Solo gasolina;CALERA;S;S;N;vacio;Garaje/parqueadero propio;
22082869;1;Automovil;Solo gasolina;FUZA;S;S;N;vacio;Garaje/parqueadero propio;
22082873;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22082874;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083341;1;Moto;Solo gasolina;377;;;S;;Garaje/parqueadero propio;
22083342;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22083427;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22083429;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083430;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22083430;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083609;1;Automovil;Diesel;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22083771;1;Moto;Solo gasolina;SOACHA;S;S;N;vacio;Garaje/parqueadero propio;
22083772;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083772;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083772;3;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083772;4;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22083773;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
22083774;1;Moto;Solo gasolina;BOGOTA;S;;S;;Garaje/parqueadero propio;
22083913;1;Automovil;Solo gasolina;BOHOTA;S;S;N;vacio;Garaje/parqueadero propio;
22083913;2;Moto;Solo gasolina;BOGOTA;S;;N;vacio;Garaje/parqueadero propio;
22084059;1;Taxi;Gasolina e hidrogeno;BOGOTA;S;S;S;;Garaje/parqueadero propio;
22085154;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22085154;2;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22085484;1;Automovil;Solo gasolina;BOGOTA;S;N;N;vacio;Garaje/parqueadero propio;
22085489;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22085491;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22090413;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22090414;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22095464;1;Moto;Solo gasolina;BOGOTA;S;N;S;;Garaje/parqueadero propio;
22095633;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
22099102;1;Automovil;Solo gasolina;BOGOTA;S;S;N;vacio;Garaje/parqueadero propio;
